Date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,Algo 1,Algo 2,S&P 500,rolling_covariance,rolling_variance,rolling_beta,0
2019-03-06,-0.008325947871218653,-0.010320531254045195,-0.007947586097280301,0.0007529680466700218,-0.0018755786050370128,-0.015984306017532018,0.008192278450160684,-1.6098834269541295e-05,0.00014551254048129076,-0.11063537353064906,-0.0024455751224295255
2019-03-07,-0.007840795253366006,0.0036315519341481033,-0.013210160333660514,-0.019471193982188103,-0.001560050670362717,-0.003297537738912303,0.002136292548130303,-1.7631297640878454e-05,0.00014561838008591275,-0.1210787925979965,-0.010910681716370921
2019-03-08,0.00035009131852081765,0.003437409054610318,0.004437279172536446,-0.005996404886239426,0.007106012575515386,-0.002993058483730661,-0.014454065318147524,-1.5615400759081267e-05,0.00014880385274781974,-0.10493949229624408,-0.006896191057586209
2019-03-11,0.015435100412043878,0.005009385696620017,0.005323855961204328,0.01940108086266057,6.946057625197705e-05,0.012870952723532263,-0.0029446323150110754,-1.632085846409322e-05,0.00014852525469219595,-0.10988608299589589,0.013817681949338521
2019-03-12,-0.00017992570293223764,0.0035143029901680838,-0.002000587620421768,0.0011993393695828305,0.004394199951031412,0.002796914128359903,-0.006901654974172167,-1.64597821217763e-05,0.00014912831813043194,-0.11037328341207535,-4.6773893300544546e-05
2019-03-13,0.0027236847314233703,-0.0010744012605389264,0.010081580109036814,0.0011270387750870194,-0.006888863648820285,0.003846574054230584,0.0008687973565773,-1.4172733104804443e-05,0.0001420560439673306,-0.09976860335533365,0.0010410493941218253
2019-03-14,-0.0002754879698124713,0.0019524459299524726,-0.006597195487671348,-0.008241490456194489,-0.010809807223061078,0.007894297714470104,-0.004960176865735133,-6.682432051271043e-06,0.00013357391650955532,-0.050027971222907204,-0.0060326415030077145
2019-03-15,0.0032643060354700104,0.003947799656827789,0.005448739571493277,0.005082724562221364,0.001960485946074676,0.00387284677986666,-0.00369227728084609,-5.827426742870807e-06,0.00013359938012587599,-0.0436186660250988,-0.0009658612363907153
2019-03-18,0.0066917499684509,-0.0002631076153069012,-0.00029169848045784713,0.0029914629303779967,0.0034612646638457825,0.013355860838090608,0.0001306234267819395,-5.997922319521125e-06,0.00012848832224399,-0.04668068050675848,0.01504532251158593
2019-03-19,0.00015387547712819585,0.002039539692283654,0.005608489606040434,0.011595641449648976,-0.002133058851054721,-0.0005042675581490104,0.0029530172825869005,6.052636928017982e-07,0.00012336268121712523,0.004906375954463085,0.0031179342100381793
2019-03-20,-0.004682776252220132,-0.00447232743383974,-0.007398685522526205,-0.0004035281172232175,-0.00916686534492052,0.001008674881390366,-0.010736002914308207,1.2829179964329108e-05,0.00011518705547758572,0.11137692435262868,-0.01296411665486008
2019-03-21,0.015108602992484288,0.004746352601447512,0.018897917844559853,0.013332984202319986,3.4580325070125106e-05,0.004713633681424228,0.019341524113528408,3.346991519115554e-05,0.00010755896151567318,0.3111773739678437,0.011515968477001055
2019-03-22,-0.017663963791211712,-0.013697920961199372,-0.01674487079644427,-0.02822963253351274,0.0025141588243985827,-0.02094858431550224,0.0008397775840134347,1.2797288101157351e-05,7.373708965229496e-05,0.173552931930221,-0.014302832240805382
2019-03-25,-0.003330150651474573,-0.00042001968567395576,0.0009715033589017263,0.010736800044363282,0.0009728118161412584,-0.002057885858249377,-0.0071315541111103276,1.8319454738967244e-05,7.347163874445082e-05,0.2493404945367559,0.008974623914721997
2019-03-26,0.0043869217085481535,0.005640955786481383,0.009190316800934406,0.005378055031502571,0.005454727288329803,0.0056139219187746605,0.004666051180414854,1.8445153910035802e-05,7.404723636399301e-05,0.24909982891684446,0.006002924896383543
2019-03-27,-0.003993551773045057,-0.007321379655556681,-0.004277714780236974,-0.006040575732003561,0.008395202321781977,-0.004457038489627657,-0.0035767055948626725,1.762590081416138e-05,7.338027345585595e-05,0.24019944303920804,0.002063578598700322
2019-03-28,0.0032161937982122524,-0.006963165827065465,0.005932333914540511,0.005963608652319152,0.009931761584891927,0.005775298302504382,-0.00668924640135482,1.7426156121102925e-05,7.375451937364834e-05,0.23627238397175557,-0.00238038570968339
2019-03-29,0.00139229526815976,0.0030303527196513524,-0.001276721252198909,0.012783272730143793,-0.0008677856138897659,0.004575618244427209,-0.01143628430623711,1.859473276638906e-05,6.218577812995015e-05,0.2990190575010815,-0.00027601195110464155
2019-04-01,0.008999531029756591,0.010072853805209505,0.00397240047124381,0.013181982163713135,0.008159091046778984,0.007257418794710577,-1.743837279044591e-05,-1.216438074686706e-07,4.6122610806027024e-05,-0.0026374007312867666,0.006766526052671769
2019-04-02,0.00019322987404435388,-0.005619134233625478,-0.006623129005564832,0.0011518363982541135,0.0037762433665017993,-0.0004131447113292184,-0.0021438017679404897,4.679072823528477e-06,4.5706978630664264e-05,0.10237108125955505,-0.001991027965375536
2019-04-03,0.003561651159036616,0.0013046178196129965,0.005193188543537897,0.003251812703367607,-0.0033368643079460802,0.0002869161559369726,-0.0020803017305748295,6.448240156393561e-06,4.470329755544093e-05,0.14424529081767332,0.0008888645599693193
2019-04-04,0.0012545590766466221,0.010629643093065244,0.008458654432732304,-0.008037017348337283,-0.0035971947082088663,0.0032651108768024205,-0.004615001693895726,7.077725567289624e-06,4.474855273580642e-05,0.15816658047191426,0.023356075019989708
2019-04-05,0.006880039148138506,0.006483836787233964,0.009357385605006874,0.006127519892584532,0.0015187468256701653,0.009305580103898332,-0.0010463538195368827,7.870196799127566e-06,4.4637410812650174e-05,0.17631391820999537,-0.005980903152607575
2019-04-08,0.0004827646618652537,-0.0003101929491055033,0.00015266485787757134,0.0008406162996810185,0.003760895596878536,0.00021767078784181045,0.0061045097630463285,7.573880057152395e-06,4.562088871405542e-05,0.16601781049519418,0.009176197906845132
2019-04-09,-0.005657423143853868,-0.004396178953767316,-0.006536248669999245,-0.0024973908033333325,0.012012423306169957,-0.0116390778311823,-0.003465814466399708,8.350329373854842e-06,4.4826755426420414e-05,0.18628003062950316,-0.008629096951693338
2019-04-10,0.009807689211379422,0.008366442371286142,0.0029117517582366577,0.005268557743590474,-0.0042214117063596535,0.009632209774045115,-3.8084422778639215e-05,7.76573999746963e-06,4.3547279935111294e-05,0.17832893372539374,-0.0008792999875251914
2019-04-11,0.003406255496659183,-0.003958569268566747,-0.0006372765155165937,-0.0004963796592171166,0.001704816218107496,-0.0015676028407268896,-0.006565981406131072,8.212126930799849e-06,4.3944031502108015e-05,0.1868769580325353,-0.0035151380849599936
2019-04-12,0.005662834745949974,-0.0011648506455798069,0.004216964067625062,0.007315618349390984,-0.005500903048024084,0.004504449908061238,0.0006298226171710386,8.545495352895882e-06,4.345037634894626e-05,0.1966725278572443,0.0016304225982614788
2019-04-15,-0.0014219750926581787,-0.0011562929538363464,0.000397904838832952,-0.010492326227703021,-0.004331256690145887,-0.004571654265478433,-0.0005091054192207789,8.820572297825316e-06,4.121940061430511e-05,0.21399079478036256,0.008877164901979501
2019-04-16,0.002699393557202612,0.00038815954916060486,-0.0008309535029655812,0.0008366994912856196,-0.006944697995208875,0.0028994245895381607,0.0022789567136134448,5.617194865388793e-06,3.7200723328934085e-05,0.1509969259393361,0.00430423409425762
2019-04-17,-0.0028967397718483445,-0.00646716650672885,-0.004409485527313017,0.003222156994481029,-0.010301027104302385,-0.00522815593836951,-0.0015765758012827868,5.362343205081323e-06,3.719442237838256e-05,0.14417062726582153,0.0005579240405446292
2019-04-18,0.0014479147869519426,0.0012218115295732355,0.0005815485947355813,0.0019160720186994773,-0.0005879163786057691,-0.0012291912496256651,-0.0010110145565461748,5.357308987604376e-06,3.7199189088377335e-05,0.1440168218419104,0.004980645566448135
2019-04-22,-0.0025857241772120343,-0.0073326511418393405,-0.003640215591685925,-0.001087770487441575,0.0006765626380521518,-0.001935706959538403,-0.008763737012898454,6.916322998304305e-06,3.728152669532425e-05,0.18551608829827596,-0.021412844626915617
